-0.013817933	0.058342047	-0.07525702	-0.04627688	-0.009523411	0.05005508	-0.1458	0.03901441	0.047300834	0.0348316	-0.06407242	0.026968615	0.028113566	0.014425611	-0.00041116177	0.023756221
-0.035672456	0.116343044	-0.07489546	-0.0860353	-0.04864833	0.115317315	-0.26010823	-0.034985967	0.06702514	-0.014722417	-0.100637436	-0.010920214	0.026235275	-0.021183712	0.02763525	-0.028187968
-0.065531895	0.13063876	-0.14341402	-0.06854598	-0.03986294	0.1377228	-0.36789644	-0.10615873	0.10749943	0.0107860975	-0.18639974	-0.039138027	-0.0022547499	0.031247845	0.039668914	-0.025069246
0.28708655	-0.3195156	0.33801222	0.23985113	0.2390723	-0.23129465	0.06715322	0.23209271	-0.33246103	0.24503867	-0.11374047	0.22276248	0.2773189	-0.2499491	-0.3158478	0.2228458
-0.021498505	-0.010596163	0.045849435	0.04419843	-0.016129363	0.026505327	-0.112081155	0.034849536	-0.03440214	0.029360084	-0.19894125	0.039816853	0.013217894	-0.080534376	-0.004277865	0.0173749
-0.051114634	0.008374467	-0.007401657	-0.0066740736	-0.07298587	0.07551704	-0.03538042	0.012449687	0.06692758	0.022242272	-0.03276531	-0.004625362	-0.022448434	-0.00046169545	0.022856588	-0.03759553
0.26511303	-0.2906962	0.23328412	0.26457375	0.20893577	-0.1756769	-0.062035333	0.17874266	-0.2665111	0.13728559	-0.1263125	0.23177414	0.16079828	-0.21391593	-0.18578039	0.2691901
-0.017816292	0.058176737	-0.08121704	-0.04588052	-0.016691715	0.0655502	-0.12320916	-0.008575908	0.06400584	0.01590642	-0.17747024	-0.066399194	0.018689372	0.044744447	0.015399739	0.06431431
0.24846	-0.26573846	0.27815324	0.21848007	0.21167123	-0.21216697	-0.027380396	0.16914725	-0.20957123	0.16778068	-0.16764033	0.18774815	0.18959275	-0.20377915	-0.22497886	0.21198823
0.040371243	0.023741156	-0.061328135	0.04742778	-0.04662882	0.041514944	-0.07164245	0.0025711705	0.0040286575	-0.034119807	-0.0044501885	-0.0071709924	-0.025764007	0.008083874	0.018534416	-0.024911864
0.21582037	-0.2324152	0.28926304	0.2026707	0.20822313	-0.29134297	0.0048002247	0.19871078	-0.2802195	0.17039038	-0.09774811	0.28071326	0.19476952	-0.2333967	-0.29374126	0.2277244
-0.041517038	0.037311267	-0.07382766	-0.027036473	0.011529032	0.0069096196	-0.13831864	-0.023539191	0.07093868	0.0005859537	0.10628433	-0.004352376	0.039258424	-0.005001179	0.024207296	0.0031706337
0.14657554	-0.14208221	0.15259258	0.12624969	0.1354965	-0.15848689	0.27488875	0.10401278	-0.11943454	0.05218616	-0.10480666	0.070225775	0.10988667	-0.13884562	-0.10424909	0.09027328
